LowTemp;HighTemp;SnowThickness
-0,1;17,6;0
8,8;16,6;0
9,2;17,3;0
4,5;16,2;0
9,3;15,7;0
1,9;20,8;0
4;23,3;0
7,6;23,1;0
4,9;23,6;0
9,8;24;0
9,9;21,3;0
7,8;13,6;0
5,9;10,5;0
-0,4;19,2;0
0,3;20,6;0
0,9;22,4;0
5,1;24,4;0
7;23,1;0
14,2;18,4;0
13,3;20,1;0
10,4;16,6;0
7,2;18,2;0
1,6;24,4;0
11,1;19,8;0
11,2;16,8;0
9,7;15,2;0
9,8;15,9;0
9,1;18,3;0
9;17,9;0
6,7;19,8;0
11;15,9;0
12,1;18,5;0
9,4;20,9;0
9,7;22,7;0
7,8;23,7;0
13,2;22,9;0
6,5;23,3;0
9,8;23,1;0
11,7;22,7;0
7,1;20,7;0
10,9;21;0
4,2;21,6;0
13,3;18,5;0
11,8;15,4;0
9,5;15,9;0
0,8;19,8;0
9,1;22,1;0
10,7;19,9;0
11,3;22,9;0
11,5;22,8;0
12,2;17,9;0
6,4;17,2;0
5,5;20,6;0
10,4;21;0
11,6;21,3;0
6;22,7;0
13,8;20,1;0
12,1;19,6;0
10,4;19,6;0
5,7;15,9;0
9,8;12,5;0
8,7;15,3;0
4,5;11,2;0
6,3;11,7;0
6,4;11;0
3,2;15,1;0
5,4;14,4;0
10,9;17,1;0
5,2;18,5;0
9,7;12,8;0
-0,1;16,9;0
-0,1;18,2;0
-0,6;16,6;0
-1,1;15,6;0
-3,3;16;0
-0,4;13,6;0
8,3;12,7;0
9,4;14,3;0
10,8;15,1;0
8,2;17,3;0
9,1;12,3;0
9;15,5;0
8,6;14,9;0
5,2;11,2;0
3,7;8,5;0
4,1;10,5;0
4,6;10,5;0
3,6;7,9;0
4,7;6,9;0
5,5;9,9;0
6,9;12,9;0
9;11,2;0
4,1;15,9;0
1,4;18,5;0
1,2;13,1;0
2,3;11,4;0
1,8;11;0
-1,1;6,7;0
5,6;6,7;0
3,8;6,2;0
5,7;7,9;0
6;7,3;0
6,7;11,3;0
5,4;9,3;0
0,8;9,5;0
4,8;8;0
0,6;9,1;0
3,8;8,7;0
5,2;7,4;0
4,4;8,4;0
0,9;6,6;0
5,1;7,2;0
2,6;5,5;0
2,6;5,4;0
5,3;10,5;0
0,7;8,4;0
-1,4;6,3;0
-2;4,8;0
-2,4;4;0
-4,8;0,2;0
0;4,2;0
-8,7;0,9;0
-3,2;-0,5;0
-4,2;1,5;0
-2,8;-0,1;0
-5,8;1;0
-0,1;1,9;0
0,1;1,2;3
-4;0,2;7
-11,9;-0,7;6
-15,1;-4,8;7
-16,4;0;7
-6,3;2,4;10
-0,3;4,3;8
-0,9;5;7
1,5;7,4;0
-1,3;3,1;0
-0,5;5,7;0
2;7,1;0
-0,2;5,6;0
-0,7;3,3;0
0,2;2,8;2
-0,4;1,3;2
-0,7;0,4;2
-1,6;0,4;4
-2,6;0,1;4
-0,9;2,3;4
-2,2;0,1;13
-2,7;0,7;12
-4,7;0,5;12
-4;-1,3;11
-9,1;-4;10
-8,8;-3;10
-3;3,4;16
0,9;2,9;14
-1,2;0,9;13
-0,6;2,2;13
-0,7;2,3;11
-0,6;0,2;12
-0,2;1;13
-2;0;13
-3;0,5;13
0,5;2,2;10
-4,2;1,3;9
-7,9;-3,5;9
-10,5;-3,8;10
-7;-4;10
-4;0,5;17
0,5;2,1;22
-0,4;1,8;20
-1,9;-0,1;19
-3,4;-0,8;19
-4,2;-1,2;30
-2,1;1,1;29
-3,3;-1,3;28
-9,1;-2,9;27
-5,9;-2,6;27
-2,6;0,2;26
-3;-1;25
-1,6;1,6;25
-1,7;1,2;22
-8,6;-0,8;21
-13,1;0,5;21
-5,5;-2,6;31
-10,6;-4,4;29
-8,2;-3,5;28
-8,9;-5,4;29
-5,4;0,2;34
-1,6;1,5;39
-0,3;1,4;35
-1,6;0,2;35
-3,8;-1,5;34
-5,7;-1,5;30
-4,8;0,9;35
-6,2;-0,6;35
-0,9;0,8;36
-3,4;1,2;39
-8,7;-3,2;38
-10,6;-4,9;38
-14,6;-1,4;38
-11,1;-3,6;38
-13;-6,5;37
-10,1;-2,5;37
-2,5;-1,7;37
-3,9;-1,9;39
-8,2;-3,5;39
-9,8;-7,8;37
-13,2;-9,5;41
-15,7;-6,2;40
-21,8;-7,9;40
-22;-10,9;39
-17,9;-10,6;39
-28,4;-14;41
-29,8;-11,8;40
-11,8;-2,9;44
-4,3;3,1;50
-2,4;2,1;44
-2,4;0,6;43
-4,2;-2;43
-10,6;-3,1;42
-10,2;-4,5;42
-15,5;-5,5;48
-17,3;-10,9;45
-14,2;-11,2;49
-23,2;-11,9;48
-27,2;-11,4;48
-24,5;-11,1;48
-28,9;-11,2;47
-14,2;-10,2;50
-24,4;-3,7;50
-5,8;-3;50
-7,9;-4,2;49
-8,8;-6,2;48
-7,7;-3,5;48
-5;-0,6;50
-0,7;1,7;49
-3,2;0,9;48
-16,2;-2,3;48
-19,8;-7,8;48
-20,8;-8;48
-23,7;-9,7;48
-27,3;-12,4;48
-18;-9,9;48
-24,1;-9,4;47
-21,9;-10,4;50
-30,8;-9,7;50
-20,6;-9,1;50
-11;-7;49
-24,9;-10,7;49
-30,5;-11,7;49
-25,8;-7,1;49
-13,5;-4,1;49
-11,1;-5,1;48
-13;-3,7;50
-22,3;-7,3;50
-14,7;-6,7;50
-18,6;-6,8;49
-19,9;-4,7;49
-8,4;-3,4;50
-4,7;0,1;51
-1,6;1,5;52
-17,1;0,4;52
-2,6;-1,1;58
-9,5;-1,7;60
-22,5;-5,4;57
-25,5;-4,9;57
-23;-4,4;57
-7,3;4;57
-7,4;1,1;54
-15,5;-3,6;54
-21,3;-1,4;56
-4,6;0,3;59
-18,6;-1,9;58
-18,6;0;62
-11,3;-3,4;64
-20,4;-4,9;63
-23,3;-3,7;63
-15,3;-0,4;64
-13,8;0,8;63
-12,1;3,2;62
-16,2;4,3;61
-18,9;4;60
-12,7;2,5;60
-3,4;-1,2;62
-16,3;4;61
0,4;3,6;61
0,4;3,3;56
-3,4;4,8;53
-1,1;5,4;52
-1,6;2,9;52
-5,4;3,4;51
-12,5;7,1;51
-9,8;8,3;49
-10,3;9,9;48
-3,7;11,7;47
0,4;14,4;42
-4;13,9;38
0,9;11,5;33
-4,1;14,7;29
-3,6;9;25
-1,2;8,4;20
-1,1;4,4;16
-0,8;6,5;14
-4,9;9,9;12
2,2;6,6;8
3,3;12,1;3
-1,4;11;0
-1,1;12,7;0
-3,8;13,7;0
-4,3;13,6;0
-3,1;10,8;0
-3,8;10,6;0
3,7;6,9;0
3,6;9;0
2,8;7,9;2
1,3;12,8;0
4,1;19,9;0
-3,2;15,7;0
-3,1;14,9;0
0,9;22,6;0
6,6;22,5;0
2,1;25;0
2,4;26,6;0
2,7;27,4;0
4,3;24,9;0
2,5;26;0
4;27,6;0
7,9;22,2;0
2,1;14,8;0
-2,3;16,1;0
3,9;21,6;0
7;26,1;0
2,2;26,2;0
4,8;18,4;0
-2,8;19,3;0
-0,4;26,5;0
10,8;21,8;0
3,7;15,8;0
-1,1;25,3;0
11,1;25,6;0
8,3;16,9;0
2,9;22,5;0
5,3;22,6;0
2,3;16;0
5,1;13,2;0
5;12,8;0
4,5;10,5;0
2,8;9,8;0
-0,8;14,2;0
-2,7;15;0
7,3;19,5;0
5,4;17,9;0
1,7;14,9;0
5,6;15,6;0
-2,2;20,4;0
14,8;22,7;0
10,2;23,4;0
1,5;24,3;0
9,9;15,9;0
9,8;17,9;0
6,8;19,7;0
9,1;16,8;0
8,8;14,9;0
8,8;19,4;0
3,2;24;0
4,5;20,2;0
9,3;18,6;0
4,3;17,6;0
9,2;15,6;0
6,4;15,6;0
0,7;20,2;0
2,5;23,4;0
13,5;21,1;0
12,5;16,8;0
9,7;21,8;0
13,2;22,8;0
11,3;21,9;0
14,4;22,5;0
11;25,2;0
6,5;24,5;0
6,5;25,6;0
3,6;26,8;0
7,5;26,6;0
11,8;25;0
7,2;29,4;0
9,5;28,2;0
9,9;32,4;0
15,2;30,9;0
12,3;30,3;0
9,1;30,8;0
15,7;27;0
18,4;26,3;0
12,9;28,7;0
10,3;31;0
10,4;32,2;0
15;29,1;0
16,3;28,3;0
16,1;26,1;0
15,4;30,4;0
17,4;32,1;0
18,3;32,3;0
13,2;31,4;0
13,9;30,5;0
15;25,1;0
12,3;23,4;0
6,5;23,2;0
10,9;18;0
5,3;20;0
4;25,2;0
17,5;28,1;0
11,4;29;0
16,3;21,5;0
3,7;19,3;0
9,8;16,2;0
5,1;15,8;0
2,7;20,3;0
2,5;23;0
15,4;24,5;0
13,8;22,4;0
13,2;19,5;0
7,7;17,7;0
5,2;16,5;0
0,8;16,3;0
10,1;17,6;0
4,6;24,2;0
14,1;20,2;0
5,9;18,8;0
6,9;16,9;0
0,2;19,6;0
1,9;21,7;0
2,3;16,5;0
7,6;18,2;0
1,6;20,8;0
10,7;21;0
4,9;22,5;0
7;22,4;0
12,2;15,8;0
12,4;17;0
3,1;18;0
4,1;19,8;0
7,5;20,5;0
11,2;18,7;0
11,7;17,9;0
8,4;12,5;0
9,8;15,8;0
5;15,9;0
6,2;13,1;0
3;13,4;0
1,7;12,8;0
4,8;14,8;0
10,6;15;0
7,8;17,7;0
8,8;15,1;0
9,8;17;0
7;12,8;0
4,5;9,9;0
-2,9;10,5;0
6,8;9,3;0
3,3;7,7;0
-5,2;6,9;0
-5,1;7,3;0
3,8;11,1;0
-1,2;10,6;0
-4;8,1;0
-1,6;5,5;0
-7,9;6,4;0
-2,9;8,3;0
2,9;9,7;0
-6,9;7;0
-7,5;5,9;0
2,4;10,9;0
2,6;10,4;0
1,7;10,4;0
7,7;12,9;0
7,4;15,4;0
13,7;20,6;0
9,5;15,6;0
1,6;10,6;0
-2;10,5;0
3,8;10,7;0
3,7;10,4;0
-3,1;7,2;0
2,6;7,5;0
4,2;7,2;0
-4,9;5;0
-9,6;1,9;0
-1,3;0,4;8
-7,5;1,1;7
-11,4;-0,9;6
-12,9;-1,7;5
-15;-5,4;6
-9,5;0;6
-0,1;4,6;6
2;8,3;0
-3,3;5;0
1,3;8,3;0
-0,6;6;0
3;6,9;0
4,9;6,7;0
3,5;5,2;0
3,4;5;0
4,5;5,8;0
1,6;4,7;0
1,8;3,5;0
3,1;4,3;0
3,5;6,8;0
2,5;6;0
1,4;7;0
5,6;9,7;0
5,2;6,9;0
-4,4;6,1;0
-11,1;-3,4;0
-5;2;0
-11,4;0,5;0
-11;-0,9;2
-11,1;-0,2;3
-8,4;0;3
-10;-2;2
-12,8;-3,4;2
-8,7;-4,6;4
-9,3;-3,2;4
-3,7;1,8;4
1,4;4,3;2
-2,5;3,9;2
-3,6;-1,7;5
-3,5;-1,6;4
-4,8;-0,4;4
-1;1,5;5
-2,3;0;7
-6,1;-0,8;7
-1,6;-0,7;6
-1,5;1,8;15
0,1;1,2;12
-2,1;0,3;11
-2,2;-1,4;11
-6,1;-1,8;11
-4,6;-3,6;11
-3,9;-2,8;11
-9,5;-3;11
-9,4;-5;11
-7,4;-4;11
-9,3;-4,4;12
-8;-4,1;11
-12,8;-7,7;11
-15,2;-10,9;12
-20;-13,1;13
-15,4;-2;13
-2,5;0,1;15
-5,3;0,2;16
-3,3;-0,4;16
-2,2;0,2;17
-4,3;0,7;16
-17;-0,4;15
-19,1;-3,6;16
-3,7;0,7;18
-13,8;-2,2;19
-25,9;-7,6;18
-7,7;-2,8;23
-10,2;-5,9;23
-6,5;-0,3;22
-4,8;1,5;22
-4,8;-2,3;22
-9,5;-3,5;21
-12,5;-3,9;21
-3,9;3,1;21
-6,4;2,5;21
-15,2;-5,4;20
-9,2;-3,9;24
-10,9;-6;27
-10,1;-6,9;30
-16;-7,1;30
-21,5;-15,5;31
-19,2;-9;31
-28,3;-8,8;30
-32,4;-11,7;30
-22,2;-8,8;30
-26,4;-6,1;30
-30,4;-23,2;30
-28,7;-12,7;30
-19,1;-12,8;34
-29,8;-19,2;34
-30,8;-16,1;33
-16,2;-8,4;35
-19,3;-7,7;41
-17;-9,5;41
-24;-8,6;39
-26;-14,2;39
-17,8;-11,3;38
-11,3;-6,3;51
-21,1;-8,2;51
-30,6;-14,7;51
-27,6;-2,5;50
-8,3;0,3;50
-4,6;0,4;55
0,2;1,8;57
-10,6;1,8;51
-19,7;-4,5;50
-14,5;-3,9;50
-9,1;2,7;52
1,4;5;51
-1,1;4,6;50
-8,2;2,8;48
-12,9;1,7;48
1,1;2,2;49
-8,3;1,6;47
-22,5;-7,3;46
-26,8;-4,7;46
-4,7;6,2;47
-1,7;5,7;44
1,5;6;40
-1,2;3,4;38
-0,8;5,4;37
-8,2;4,6;32
-17,5;-3,2;33
-9,7;0;34
-23,1;-6,4;39
-25,7;-8,7;39
-24,1;-9,3;38
-21,1;-3,5;38
-9,5;-1,5;38
-3;2,5;45
-8,6;1,9;45
-11,3;-2,9;44
-8,2;-3,8;50
-15,9;-2,2;50
-25,4;-1,8;48
-4,9;-0,4;48
-1,1;1;48
0,2;1,9;52
0,1;1,4;48
0,3;3,8;47
-1,1;1,5;45
-2,2;0,3;44
-4,3;5,6;45
-0,9;4;43
-0,8;4,1;42
-0,1;3,7;40
-5;1,7;40
-10,9;1,2;40
-14,3;2,7;40
-6,2;8;40
3,7;10,5;34
-0,7;5,1;28
-6,9;2,7;28
-3,6;3,1;28
-1,9;7,7;27
-0,3;9,3;27
0,4;6;25
-0,6;2,8;23
-1,5;12,6;23
-5,6;11,5;21
-0,2;5,7;19
-2,9;1,6;20
-5,5;1,7;20
-9,5;2,6;18
-4,7;6,2;19
-5;7,7;18
-5,8;8,3;15
-7,3;10,3;13
-7,2;13,2;9
-5,9;13,8;3
-7,1;16,4;2
1;10,9;0
-1,4;15,3;0
2,9;14,8;0
3,2;15,7;0
1,6;21,2;0
4,2;20,2;0
-3,2;20,2;0
-3,2;21,2;0
-3,2;17,5;0
-2,2;11,6;0
-2,5;16,9;0
-1,3;16,4;0
3;9,7;0
-0,9;3;0
-3,6;-0,7;2
-3,2;4,9;3
-3,6;7,4;0
-6,5;12,1;0
0,9;12;0
-0,3;8,7;0
-1,8;14,6;0
-1,1;15,1;0
8,3;17,5;0
4,7;12,8;0
3,2;7,7;0
-0,3;10,7;0
2,2;12,9;0
-3,4;16,7;0
-2,8;19,4;0
-1;24,1;0
2,2;26,8;0
9,1;23,1;0
7,5;23,8;0
12,3;19,6;0
4,9;12,4;0
4,7;9,5;0
6,1;10,3;0
4,6;12,7;0
1,9;15,3;0
-0,9;17,3;0
9,1;15,9;0
4,7;16,8;0
4,3;11,7;0
3,8;15,3;0
3,3;13,6;0
-1,4;16,4;0
9,6;22,3;0
3,9;24;0
12,5;30,3;0
12,4;30,9;0
12,9;30;0
16,3;22,4;0
12;19,5;0
6;16,1;0
0,1;16,5;0
2,7;17,3;0
9,4;23,4;0
11,2;22,5;0
2,6;25;0
6,8;26,8;0
11,6;25,1;0
12,9;20,7;0
2,7;22,1;0
14,6;24,7;0
9,7;19,5;0
9,3;17,8;0
5;18,8;0
4,6;18;0
0,1;20,3;0
11,6;17,2;0
5,6;16;0
4,6;18,9;0
6,6;16,8;0
9,9;19,5;0
4,8;17,2;0
0,2;18,2;0
2,6;17,9;0
-1,7;21,6;0
5,2;16,7;0
3,3;20,2;0
9,7;15,6;0
3,8;18,8;0
7,5;20,5;0
7,6;17,2;0
-0,1;18,8;0
3,7;15,9;0
8,3;17,7;0
2,2;17,3;0
10,1;19,8;0
9,9;17,6;0
3,9;20,8;0
3,4;22,1;0
5,2;23,1;0
4,5;27,2;0
7,6;28,4;0
9;28,3;0
8,6;26,9;0
7,8;30,1;0
11,4;30,7;0
11,1;31,4;0
13;25,6;0
1,6;17,4;0
3,3;13,4;0
6,2;14,1;0
4,7;19,2;0
3,3;14,9;0
0,5;13,1;0
-2;15,7;0
1,8;17,1;0
-2,8;18,7;0
-1,4;22,6;0
6,5;21,2;0
1,3;21,7;0
-0,4;21,3;0
7,3;23,5;0
12,5;19,5;0
12,5;19,9;0
9,8;22,6;0
8,2;18,1;0
11,7;20,9;0
6,2;22,9;0
12,1;21,9;0
12,7;19,7;0
9,8;20,6;0
9,8;21,4;0
7,7;18,6;0
2,6;16,2;0
6;16,3;0
0,8;17,9;0
11;17,8;0
6,7;24,6;0
11,1;26,1;0
11,4;26,5;0
14,1;21,6;0
9,9;19,5;0
11,4;23,1;0
13,5;24,6;0
7,7;18;0
2,1;17,7;0
4,1;15,4;0
10,1;16;0
5,7;16,4;0
8,9;17,7;0
4,2;18,8;0
9,9;19,3;0
13,1;21,6;0
11,9;14,8;0
8,1;13,9;0
1,4;13,1;0
0,6;8,1;0
4,6;8,9;0
4,7;12,5;0
-1,4;10,8;0
-2,3;8,8;0
-4,2;10,1;0
-1;7,8;0
-4,4;7,9;0
-5,1;8,5;0
-7,5;8,8;0
-6,9;9,9;0
5,4;11,6;0
6,1;11,6;0
6,2;10,6;0
6,9;9;0
6,8;11,2;0
9,1;10,7;0
2,3;9;0
-3,5;5,1;0
-1,1;3,2;0
-2,9;5,8;0
0,2;7,5;0
-3,4;5,7;0
-1,1;4,3;0
-3,5;4,8;0
-4,5;4,7;0
2;8,5;0
1,7;4,8;0
-0,6;2,8;0
-1,1;5;0
-5,6;3,9;0
-0,3;4,9;0
-2,1;1,6;0
0;4,3;0
4,2;7,7;0
-0,2;5,2;0
-1,2;2,4;0
0,6;6,4;0
2,6;8,6;0
1,6;9,3;0
7,9;10,3;0
0,9;10,3;0
-1,9;1,7;0
-3,3;-1,5;0
-9,9;-0,9;0
-14,3;-0,1;0
-2,6;2,3;4
-2,9;-1;2
-3,2;0,3;2
-8,2;0,3;6
-10,4;-3,7;8
-9,3;-5,6;7
-10,2;-4,8;7
-14;-9,9;7
-11;-5,3;8
-5,6;-3,5;15
-4,9;-3,3;15
-11,6;-3,2;15
-10,8;-1,6;14
-1,6;1,2;16
0,2;2,1;12
0,1;1,4;12
-2;1,1;12
-2,7;0,3;11
-0,1;0,4;13
0,1;3,7;10
3;4,5;5
1,7;3,6;3
0,3;2,1;2
-2,3;1;0
-1,4;-0,7;0
-3;-0,4;2
-0,4;0,3;2
-8,7;0,2;6
-8,3;0,3;7
-5,5;0,1;16
-9,5;-3;19
-9,1;-3,6;20
-5,5;-2,1;19
-12;-1,6;17
-1,6;4,1;19
1,6;3,6;17
-2,2;2,8;14
-2,9;1;14
-2,4;-0,5;14
-2,9;-0,6;22
-14,9;-2,6;22
-10,8;1,7;21
0,4;2,9;22
-0,3;1,1;23
0,2;1,2;22
0;0,8;21
-2,2;0,3;26
-0,5;0,4;25
-2,8;-0,5;24
-4;-1;25
-2,5;0,3;24
0,2;0,6;24
-0,4;0,5;21
-0,4;1,7;21
-1,2;-0,3;20
-2,1;-0,7;20
-4,2;-2;28
-19,6;-4,2;27
-22,8;-6,9;27
-6,9;1,1;21
1,1;5,1;22
-5,2;3,1;17
-5,1;4;16
3;5,6;14
-0,2;5,2;10
-2,2;0,1;7
-14,1;-1,8;7
-4,6;0,8;6
0,7;3,6;10
2,2;4,5;6
0,4;2,9;2
-3,3;0,8;3
-5,6;1,9;3
-0,9;3,3;3
-2,2;0,2;3
-1,1;1,9;3
0,1;3;4
-0,1;1;8
0,1;2;8
0,2;2,5;7
-3,2;1,8;7
-3,4;3,7;7
1,1;7,6;2
-4,2;1,3;2
-7,5;0,9;3
-2,2;2,4;5
-8,7;0,1;6
-15,2;-5,2;6
-16,7;-8,2;6
-8,3;-5,3;11
-5,3;-3;14
-3,3;-2,1;13
-4,9;-3,3;16
-5,2;-2,8;15
-4,6;-0,3;19
-6,6;-2,1;20
-21,2;-6,2;20
-21,2;-1,6;19
-12;-2,9;19
-18,9;-1;20
-4,7;0,8;20
0,6;2;19
1,1;3,6;16
1;3,2;13
-1,9;2;13
-1,4;1,7;13
-5,1;-0,5;12
-7,7;0,6;13
0,1;2,7;16
0,8;6,1;9
1,5;4,9;8
-3,5;1,9;7
-15,3;-3,4;8
-4,6;2,5;8
0,3;4,4;6
-1,1;1,8;9
-1,9;0,9;14
-14,9;0;16
-18,2;-2,3;15
-19,7;-2,2;14
-23,2;-1,3;14
-22,8;-2,8;14
-7;-2,8;16
-7,6;-3,4;15
-12;-1,8;15
-8,8;-0,8;16
-3,9;2,3;19
-3,7;0,9;16
-7,1;3,5;16
-9,7;3,3;16
2,6;4,7;13
1,9;4,9;7
0,5;3,2;6
-0,1;2,3;6
-6;0,6;7
-11,2;-2,6;7
-12,5;3,6;7
-1,7;3,1;6
-3,9;1;6
-2,2;6,3;11
-4,7;4,8;8
-11,6;-0,1;6
-11,4;1,1;7
-14,3;2,2;6
-3,5;5,3;6
-0,3;7,9;6
2;9,2;6
-0,7;7,5;6
-0,3;8,8;6
-1,7;4,8;6
-7;0,3;6
-14,2;0,8;6
-8;1,9;6
-4,9;1,8;8
-13,2;1,1;8
-2,9;-0,1;13
-8,8;1,5;13
-6,4;1,6;12
-12;2,6;11
-0,4;9,4;9
0,2;11,2;6
0,1;6,5;6
-7,4;4;0
-3,3;3,9;2
-8,7;1,4;0
-0,9;3,5;0
-2,3;5,4;0
-2,6;5,7;0
-3,6;3;0
-2,3;4,6;0
0,3;5;3
-2,4;7,7;4
0,8;10,2;4
-3,4;12,5;2
-7,1;10,2;0
-7;8,9;2
-0,3;3,8;3
-3,8;5,1;0
-1,1;6,3;0
-6,2;6,2;0
-3,3;5,2;0
-3,7;5,5;0
-8,4;5,8;0
-7;8,5;0
1,4;11,7;0
4,6;10,3;0
-0,9;10,8;0
-4,6;13,2;0
1,7;10,2;0
-1,1;9,7;0
-4,3;8,8;0
1,6;6,9;0
-6,4;10,5;0
-0,1;4,6;3
-2,3;7,9;0
-5,7;10;0
-6,8;8,8;0
-1,8;7,5;0
-6,8;7,1;0
-1,2;7,9;0
-2,6;12;0
-4,2;10,5;0
-2,3;10,1;0
-0,2;13,2;0
-4,1;16,8;0
-3;20,9;0
-0,9;19,4;0
-1,3;20,2;0
0,2;22,2;0
1,8;18,5;0
4;14,5;0
1,2;14,4;0
-0,3;17,8;0
-0,2;21,2;0
6,1;25;0
10;25;0
4,2;20;0
3,7;22,7;0
11,9;19,5;0
11,8;22,5;0
9;18,4;0
9,9;21;0
7,3;19;0
-0,5;21;0
2,3;23,5;0
3,1;21,2;0
1,4;25,9;0
5,4;27,7;0
6;27,4;0
8,8;23,2;0
5,2;27;0
14,6;22,5;0
13,7;23,8;0
9;22,1;0
4,6;24,1;0
6,6;26,4;0
11;26,5;0
7,1;26,9;0
10,2;32,1;0
12,6;26,9;0
13,3;23,8;0
8,3;22,3;0
11,9;25,3;0
13;19,9;0
12,2;17,2;0
6,9;17,8;0
8,4;16,7;0
5,4;20;0
8;15,9;0
9;18,1;0
9,2;19,1;0
11,1;20,7;0
3,8;19,2;0
4,1;16,8;0
5,2;19,7;0
4,2;19,6;0
8,1;17,6;0
9,5;17,3;0
0,9;21,1;0
10,8;24;0
5,9;24,1;0
12,1;24,3;0
12,1;25,4;0
8,2;25,4;0
11;22;0
10,5;16,9;0
11,4;15,2;0
8;18,4;0
10;17,2;0
7,8;21,8;0
7,1;24,4;0
14;23,2;0
14,4;22,5;0
12,1;20,4;0
10,6;19,3;0
3,4;21,8;0
8,5;21,7;0
5,8;17,5;0
12;19,9;0
8,8;20,5;0
11;17,5;0
5,9;24,9;0
10,1;28;0
14,2;23,8;0
4,3;18,4;0
2,1;17,5;0
2,2;18,6;0
2,5;20,6;0
8,8;19,2;0
13,6;22;0
11,4;17,6;0
0,9;16,6;0
0;20,7;0
3,4;26,2;0
12,5;26;0
7,5;25,1;0
14,4;20,3;0
15,3;20,5;0
9,1;16,2;0
1;17,8;0
0,8;15,7;0
1,9;15;0
-0,8;16,5;0
-0,6;18,2;0
0,7;17,9;0
0,5;19,1;0
-0,6;17,7;0
-2,5;19,6;0
0,3;17,7;0
13,9;20;0
11,8;18,1;0
7,9;17,6;0
6,1;16,9;0
3,6;14,2;0
3,5;16,9;0
7,8;12,8;0
3;13,3;0
2,6;14,2;0
8,4;13,6;0
4,7;13,9;0
3,6;15,1;0
2,7;9,6;0
3,7;10,8;0
-2,3;14,2;0
5,7;13,4;0
-1,4;10,2;0
2,5;12,4;0
1,8;12,5;0
1,3;13;0
11,7;13,8;0
6,3;17,4;0
-0,3;14,6;0
10,3;16,3;0
5,8;18,4;0
4,7;16,5;0
11;13,8;0
3,4;16,6;0
-0,6;15,3;0
4,9;13,9;0
7,4;15,3;0
8,4;12,5;0
5,8;12,6;0
9,6;13,9;0
10,5;14,3;0
9,1;13,4;0
5,7;11,5;0
1,1;9,2;0
-0,6;8;0
1,5;7,3;0
-1,8;5,3;0
-3,5;6,5;0
-3,5;7,2;0
1,2;7,3;0
-4,1;4,1;0
-1,6;1,9;2
-6;0,7;0
-4,4;0,2;0
0,2;4,8;4
-0,6;3,5;0
-0,6;4,5;0
-8,4;1,7;0
1,5;10,7;0
7,6;10,4;0
6,6;8,4;0
6,3;9,1;0
-5;7,6;0
-5,1;1,8;0
1,8;8,6;0
5,3;7,9;0
4,7;10,5;0
1,3;7,2;0
3,1;7;0
3,3;10,2;0
5,3;10,4;0
-2,2;5,2;0
-2,5;5,5;0
-9,9;-0,1;0
-7,6;1,3;0
1,1;4,2;0
2,8;4,7;0
2,2;3,2;0
2,3;4,5;0
2,1;3,6;0
3,2;6,1;0
2,8;5,8;0
-1,2;9,3;0
-2,7;0,9;2
-11;0,2;2
0,1;2,8;9
0,1;3,1;4
-0,7;0,8;3
-3,5;-0,7;3
-2;3,9;3
-3,1;-1,7;4
-7,9;-2;4
-2,2;-0,4;4
-2,8;-0,4;4
-1,1;0,5;4
-7,2;0,4;7
-1,3;1,6;6
-1,8;-0,4;6
-1,3;1,7;10
1,7;2,6;5
-1,5;2,8;0
-5,9;-1,3;2
-5,8;-1,5;2
-3,7;-1,8;2
-6,3;-2,9;3
-6,3;-2,3;3
-4,1;-1;3
-4,5;-2,7;3
-4,1;-0,7;3
-0,7;1,9;3
-10,2;0,1;3
-12,5;-3;4
-3;0,8;5
0,7;4,5;3
4,4;5,5;0
2;4,5;0
-0,8;2,7;0
-2;-0,8;6
-5,4;-1,7;10
-8,5;-5,4;9
-8,1;-0,4;9
-2,5;0;9
-2,5;-0,5;9
-4,2;-1,4;12
-1,5;1,7;10
-3,3;0,3;13
-4,9;-2,7;15
-10,4;-5;13
-18,9;-10,3;13
-20,7;-13,5;13
-20,4;-11,2;14
-16,3;-6,7;14
-8,4;-7;15
-14,5;-8,4;15
-18,9;-8,6;15
-8,6;-6,7;19
-13,2;-6,8;19
-22,3;-13,1;18
-30,2;-22,3;18
-30,9;-7,7;18
-9,9;-4,2;18
-7,5;-2;18
-13,4;-3,1;17
-5,1;-4,2;18
-5,6;-4,1;17
-10,5;-5,6;21
-10,5;-8,6;25
-9,9;1,6;28
-0,5;1,9;28
-3,5;0;26
-3,9;0;27
-6,3;-2,6;28
-13,2;-6,1;31
-16,2;-8,5;34
-11,1;-7,7;34
-10,3;-8,2;36
-22,7;-8,8;38
-26,7;-16,4;37
-23,1;-16,8;38
-26,3;-9,8;38
-27,8;-12;37
-17,8;-9,2;37
-12,7;-6;36
-21,5;-8,4;36
-22,1;-10,7;36
-26,1;-15,7;35
-25,4;-9,4;35
-13,4;-6;35
-14,8;-3,6;34
-24,4;-9,6;34
-17,9;-5,3;35
-22,6;-4,1;35
-30,8;-16,2;35
-27,8;-8,5;35
-9;-6,9;38
-9,2;-7,4;45
-13,5;-7,7;53
-13,6;-11,7;54
-14,5;-12,3;52
-12,3;-4,6;52
-4,6;5;52
-4,1;3,8;51
-4,9;3;50
-0,9;6,8;50
2,5;6,2;49
-1,8;3,8;47
-3;3,1;47
